Churn,customer_SeniorCitizen,customer_tenure,account_Charges_Monthly,account_Charges_Total,customer_gender_Male,customer_Partner_Yes,customer_Dependents_Yes,phone_PhoneService_Yes,phone_MultipleLines_No phone service,phone_MultipleLines_Yes,internet_InternetService_Fiber optic,internet_InternetService_No,internet_OnlineSecurity_No internet service,internet_OnlineSecurity_Yes,internet_OnlineBackup_No internet service,internet_OnlineBackup_Yes,internet_DeviceProtection_No internet service,internet_DeviceProtection_Yes,internet_TechSupport_No internet service,internet_TechSupport_Yes,internet_StreamingTV_No internet service,internet_StreamingTV_Yes,internet_StreamingMovies_No internet service,internet_StreamingMovies_Yes,account_Contract_One year,account_Contract_Two year,account_PaperlessBilling_Yes,account_PaymentMethod_Credit card (automatic),account_PaymentMethod_Electronic check,account_PaymentMethod_Mailed check
0,1,0.125,0.6099502487562188,0.08273650515843774,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0,0,0.06944444444444445,0.02288557213930348,0.011451040899042007,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False
1,0,0.125,0.6676616915422885,0.08734801031687547,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0,0,0.9027777777777777,0.8935323383084576,0.8196964812085483,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,True,False,False
0,1,0.40277777777777773,0.827860696517413,0.3395127118644068,True,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,False,False
0,0,0.013888888888888888,0.07462686567164178,0.002964950257921887,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
0,0,0.16666666666666666,0.6099502487562188,0.11033644988946206,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False
0,0,0.7638888888888888,0.8223880597014926,0.6273719602063377,False,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True
1,0,0.15277777777777776,0.553233830845771,0.10665185151068535,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
0,0,0.9444444444444444,0.06766169154228854,0.18759211495946945,True,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,0.4722222222222222,0.8666666666666666,0.40768353905674287,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False
0,0,0.013888888888888888,0.02487562189054726,0.002389231761238025,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,0,0.5,0.3522388059701492,0.22330393330876935,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
0,0,0.20833333333333331,0.06915422885572137,0.04466424097273398,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True
0,0,0.1388888888888889,0.3323383084577114,0.060392870302137074,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
0,0,0.041666666666666664,0.5258706467661691,0.02456590825350037,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,True
0,0,0.013888888888888888,0.07412935323383085,0.0029591930729550484,False,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,0,0.5972222222222222,0.6751243781094527,0.4089501197494474,True,True,False,True,False,False,True,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,0,0.1111111111111111,0.01791044776119402,0.018837509211495948,False,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True
1,1,0.05555555555555555,0.2761194029850746,0.02091009579955785,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0,0,0.986111111111111,0.013432835820895522,0.15975612564480474,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,False
1,0,0.2361111111111111,0.7522388059701491,0.1871833548268239,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
0,0,0.08333333333333333,0.3054726368159204,0.031463015843773035,False,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False
1,1,0.027777777777777776,0.753731343283582,0.02092161016949153,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,1,0.013888888888888888,0.3114427860696517,0.0057053703021370675,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
1,0,0.8888888888888888,0.8696517412935324,0.794848470891673,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,True,False,False
0,0,0.5416666666666666,0.3641791044776119,0.2523604458364038,True,False,True,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,False
0,0,0.6388888888888888,0.3845771144278607,0.29477938467207077,True,True,True,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True
1,0,0.013888888888888888,0.7213930348258706,0.010449290714812086,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0,0,1.0,0.6562189054726368,0.6893135132645543,False,True,True,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,False,False
0,0,0.4583333333333333,0.015422885572139305,0.07384741156963892,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False
0,0,0.4444444444444444,0.908457711442786,0.4154384672070745,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,False
0,0,0.06944444444444445,0.02238805970149252,0.012009487840825351,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True
1,0,0.027777777777777776,0.26865671641791045,0.009844786293294033,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
1,0,0.027777777777777776,0.6199004975124378,0.021197955047899782,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
0,1,0.2361111111111111,0.6407960199004975,0.16926699521002211,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False
0,0,0.06944444444444445,0.020895522388059695,0.014047531319086221,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False
0,0,0.1388888888888889,0.057213930348258696,0.026085805084745766,True,False,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True,False
0,0,0.013888888888888888,0.31741293532338305,0.005774456521739131,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,0,0.5694444444444444,0.3786069651741293,0.2721997052321297,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False
1,0,0.875,0.8124378109452737,0.7066368828297717,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,False,False,False
0,0,0.3055555555555555,0.018905472636815884,0.048348839351510686,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True
0,0,0.6527777777777778,0.8502487562189055,0.5446987840825351,False,False,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False
0,0,0.9027777777777777,0.5567164179104478,0.5533403187177598,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True,True,True,False,False
0,1,0.1111111111111111,0.8149253731343283,0.10461380803242447,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False
1,0,0.1388888888888889,0.7656716417910447,0.10712969786293296,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
1,0,0.125,0.591044776119403,0.08222987288135594,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0,0,0.4861111111111111,0.7059701492537314,0.3743667096536478,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False
1,1,0.027777777777777776,0.5616915422885572,0.01904476787030214,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False
0,1,0.1111111111111111,0.24975124378109453,0.04276436993367723,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
0,0,0.3333333333333333,0.10796019900497511,0.07921886514369934,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False
